Date/Time,Year,Month,Day,Time,Temp (C),Dew Point Temp (C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Hmdx,Wind Chill,Weather,filename
2016-10-13 07:00,2016,10,13,07:00,11.4,10.2,92.0,10.0,25.0,24.1,100.23,,,Rain,katkam-20161013070000.jpg
2016-10-13 08:00,2016,10,13,08:00,11.6,10.7,94.0,13.0,24.0,19.3,100.21,,,Rain,katkam-20161013080000.jpg
2016-10-13 09:00,2016,10,13,09:00,11.8,11.0,95.0,11.0,21.0,24.1,100.18,,,Rain,katkam-20161013090000.jpg
2016-10-13 10:00,2016,10,13,10:00,12.8,11.6,92.0,10.0,20.0,24.1,100.18,,,Cloudy,katkam-20161013100000.jpg
2016-10-13 13:00,2016,10,13,13:00,13.2,11.6,90.0,9.0,18.0,24.1,100.07,,,Cloudy,katkam-20161013130000.jpg
2016-10-13 16:00,2016,10,13,16:00,13.9,11.1,83.0,7.0,18.0,24.1,99.72,,,Cloudy,katkam-20161013160000.jpg
2016-10-13 17:00,2016,10,13,17:00,13.6,11.5,87.0,6.0,14.0,24.1,99.54,,,Rain,katkam-20161013170000.jpg
2016-10-13 18:00,2016,10,13,18:00,12.8,11.4,91.0,10.0,21.0,24.1,99.25,,,Rain,katkam-20161013180000.jpg
2016-10-13 19:00,2016,10,13,19:00,12.0,11.1,94.0,8.0,16.0,24.1,98.97,,,Rain,katkam-20161013190000.jpg
2016-10-14 06:00,2016,10,14,06:00,11.4,10.5,94.0,14.0,18.0,12.9,98.95,,,Heavy Rain,katkam-20161014060000.jpg
2016-10-14 07:00,2016,10,14,07:00,11.2,10.4,95.0,11.0,16.0,8.1,98.89,,,"Rain,Fog",katkam-20161014070000.jpg
2016-10-14 08:00,2016,10,14,08:00,11.4,10.2,92.0,15.0,20.0,8.1,98.96,,,"Moderate Rain,Fog",katkam-20161014080000.jpg
2016-10-14 09:00,2016,10,14,09:00,11.8,9.6,86.0,12.0,25.0,12.9,98.85,,,Rain,katkam-20161014090000.jpg
2016-10-14 10:00,2016,10,14,10:00,11.6,9.7,88.0,12.0,41.0,12.9,98.79,,,Rain,katkam-20161014100000.jpg
2016-10-14 11:00,2016,10,14,11:00,12.5,9.9,84.0,13.0,52.0,12.9,98.69,,,Rain,katkam-20161014110000.jpg
2016-10-14 12:00,2016,10,14,12:00,12.5,9.9,84.0,13.0,58.0,16.1,98.62,,,Rain,katkam-20161014120000.jpg
2016-10-14 13:00,2016,10,14,13:00,11.7,10.5,92.0,13.0,44.0,8.1,98.64,,,"Rain,Fog",katkam-20161014130000.jpg
2016-10-14 14:00,2016,10,14,14:00,11.8,10.7,93.0,14.0,48.0,6.4,98.7,,,"Moderate Rain,Fog",katkam-20161014140000.jpg
2016-10-14 15:00,2016,10,14,15:00,13.1,9.8,80.0,17.0,42.0,12.9,98.83,,,Rain Showers,katkam-20161014150000.jpg
2016-10-14 16:00,2016,10,14,16:00,13.4,9.1,75.0,18.0,44.0,12.9,99.06,,,Mostly Cloudy,katkam-20161014160000.jpg
2016-10-14 19:00,2016,10,14,19:00,12.2,8.3,77.0,18.0,23.0,24.1,99.63,,,Cloudy,katkam-20161014190000.jpg
2016-10-15 07:00,2016,10,15,07:00,10.8,9.1,89.0,8.0,16.0,32.2,99.82,,,Cloudy,katkam-20161015070000.jpg
2016-10-15 10:00,2016,10,15,10:00,10.9,9.5,91.0,8.0,23.0,19.3,99.47,,,Rain,katkam-20161015100000.jpg
2016-10-15 11:00,2016,10,15,11:00,11.0,9.4,90.0,7.0,22.0,12.9,99.26,,,Rain,katkam-20161015110000.jpg
2016-10-15 12:00,2016,10,15,12:00,11.2,9.8,91.0,7.0,20.0,9.7,99.04,,,"Rain,Fog",katkam-20161015120000.jpg
2016-10-15 13:00,2016,10,15,13:00,11.1,9.0,87.0,7.0,25.0,8.1,98.83,,,"Moderate Rain,Fog",katkam-20161015130000.jpg
2016-10-15 16:00,2016,10,15,16:00,12.5,8.0,74.0,8.0,46.0,12.9,98.16,,,Rain Showers,katkam-20161015160000.jpg
2016-10-15 17:00,2016,10,15,17:00,11.8,8.9,82.0,8.0,44.0,16.1,98.15,,,Rain Showers,katkam-20161015170000.jpg
2016-10-15 18:00,2016,10,15,18:00,11.7,9.3,85.0,9.0,37.0,19.3,98.16,,,Rain Showers,katkam-20161015180000.jpg
2016-10-15 19:00,2016,10,15,19:00,12.5,10.6,88.0,15.0,26.0,16.1,98.31,,,Rain Showers,katkam-20161015190000.jpg
2016-10-16 06:00,2016,10,16,06:00,10.8,9.6,92.0,11.0,28.0,12.9,99.28,,,Rain,katkam-20161016060000.jpg
2016-10-16 07:00,2016,10,16,07:00,11.1,9.4,89.0,11.0,31.0,16.1,99.29,,,Cloudy,katkam-20161016070000.jpg
2016-10-16 08:00,2016,10,16,08:00,11.5,9.1,85.0,11.0,30.0,16.1,99.33,,,Rain Showers,katkam-20161016080000.jpg
2016-10-16 10:00,2016,10,16,10:00,11.3,9.6,89.0,12.0,21.0,16.1,99.39,,,Rain Showers,katkam-20161016100000.jpg
2016-10-16 13:00,2016,10,16,13:00,12.6,9.3,80.0,14.0,22.0,24.1,99.39,,,Cloudy,katkam-20161016130000.jpg
2016-10-16 15:00,2016,10,16,15:00,12.4,9.4,82.0,12.0,22.0,24.1,99.36,,,Rain Showers,katkam-20161016150000.jpg
2016-10-16 16:00,2016,10,16,16:00,12.8,9.3,79.0,11.0,26.0,24.1,99.31,,,Mostly Cloudy,katkam-20161016160000.jpg
2016-10-16 19:00,2016,10,16,19:00,11.5,9.4,87.0,8.0,10.0,24.1,99.27,,,Rain,katkam-20161016190000.jpg
2016-10-17 06:00,2016,10,17,06:00,10.0,9.1,94.0,9.0,18.0,12.9,99.79,,,Rain,katkam-20161017060000.jpg
2016-10-17 07:00,2016,10,17,07:00,10.1,9.3,95.0,9.0,15.0,16.1,99.89,,,Rain,katkam-20161017070000.jpg
2016-10-17 08:00,2016,10,17,08:00,10.4,9.8,96.0,11.0,16.0,6.4,99.99,,,"Rain,Fog",katkam-20161017080000.jpg
2016-10-17 09:00,2016,10,17,09:00,10.7,10.1,96.0,12.0,13.0,6.4,100.09,,,"Rain,Drizzle,Fog",katkam-20161017090000.jpg
2016-10-17 10:00,2016,10,17,10:00,11.4,10.5,94.0,12.0,16.0,12.9,100.16,,,Cloudy,katkam-20161017100000.jpg
2016-10-17 12:00,2016,10,17,12:00,11.7,10.1,90.0,13.0,13.0,16.1,100.33,,,Rain Showers,katkam-20161017120000.jpg
2016-10-17 13:00,2016,10,17,13:00,11.4,10.3,93.0,14.0,16.0,12.9,100.4,,,Rain Showers,katkam-20161017130000.jpg
2016-10-17 14:00,2016,10,17,14:00,11.9,11.0,94.0,12.0,14.0,12.9,100.46,,,Rain Showers,katkam-20161017140000.jpg
2016-10-17 16:00,2016,10,17,16:00,12.6,11.2,91.0,11.0,14.0,24.1,100.55,,,Mainly Clear,katkam-20161017160000.jpg
2016-10-17 19:00,2016,10,17,19:00,10.2,9.4,95.0,9.0,12.0,24.1,100.73,,,Mostly Cloudy,katkam-20161017190000.jpg
2016-10-18 07:00,2016,10,18,07:00,10.0,9.4,96.0,10.0,13.0,24.1,101.32,,,Cloudy,katkam-20161018070000.jpg
2016-10-18 10:00,2016,10,18,10:00,11.3,10.4,94.0,13.0,16.0,19.3,101.54,,,Rain,katkam-20161018100000.jpg
2016-10-18 11:00,2016,10,18,11:00,11.5,10.3,92.0,15.0,19.0,24.1,101.61,,,Rain,katkam-20161018110000.jpg
2016-10-18 12:00,2016,10,18,12:00,11.8,10.1,89.0,14.0,23.0,24.1,101.67,,,Rain,katkam-20161018120000.jpg
2016-10-18 13:00,2016,10,18,13:00,12.1,9.5,84.0,15.0,24.0,24.1,101.71,,,Rain,katkam-20161018130000.jpg
2016-10-18 16:00,2016,10,18,16:00,11.8,9.7,87.0,13.0,15.0,24.1,101.87,,,Cloudy,katkam-20161018160000.jpg
2016-10-18 19:00,2016,10,18,19:00,10.9,9.7,92.0,9.0,10.0,24.1,102.07,,,Mostly Cloudy,katkam-20161018190000.jpg
2016-10-19 07:00,2016,10,19,07:00,9.1,8.4,95.0,8.0,10.0,24.1,102.56,,,Cloudy,katkam-20161019070000.jpg
2016-10-19 10:00,2016,10,19,10:00,12.7,8.6,76.0,9.0,22.0,32.2,102.52,,,Cloudy,katkam-20161019100000.jpg
2016-10-19 13:00,2016,10,19,13:00,14.0,7.4,64.0,10.0,16.0,48.3,102.38,,,Cloudy,katkam-20161019130000.jpg
2016-10-19 16:00,2016,10,19,16:00,12.4,9.1,80.0,10.0,17.0,24.1,102.17,,,Rain,katkam-20161019160000.jpg
2016-10-19 17:00,2016,10,19,17:00,12.6,7.5,71.0,7.0,22.0,24.1,102.08,,,Rain,katkam-20161019170000.jpg
2016-10-19 18:00,2016,10,19,18:00,11.9,8.0,77.0,6.0,20.0,24.1,102.03,,,Rain Showers,katkam-20161019180000.jpg
2016-10-19 19:00,2016,10,19,19:00,10.8,8.4,85.0,8.0,22.0,16.1,102.04,,,Rain,katkam-20161019190000.jpg
2016-10-20 07:00,2016,10,20,07:00,10.3,9.5,95.0,9.0,14.0,24.1,101.3,,,Cloudy,katkam-20161020070000.jpg
2016-10-20 10:00,2016,10,20,10:00,12.8,11.4,91.0,9.0,16.0,24.1,101.35,,,Cloudy,katkam-20161020100000.jpg
2016-10-20 13:00,2016,10,20,13:00,14.5,10.4,76.0,23.0,8.0,24.1,101.53,,,Cloudy,katkam-20161020130000.jpg
2016-10-20 16:00,2016,10,20,16:00,13.8,10.1,78.0,23.0,14.0,48.3,101.63,,,Mainly Clear,katkam-20161020160000.jpg
2016-10-20 19:00,2016,10,20,19:00,11.8,8.7,81.0,10.0,7.0,32.2,101.73,,,Clear,katkam-20161020190000.jpg
2016-10-21 07:00,2016,10,21,07:00,9.4,8.5,94.0,9.0,17.0,24.1,101.51,,,Cloudy,katkam-20161021070000.jpg
2016-10-21 10:00,2016,10,21,10:00,11.8,8.7,81.0,9.0,18.0,32.2,101.36,,,Cloudy,katkam-20161021100000.jpg
2016-10-21 11:00,2016,10,21,11:00,12.0,9.1,82.0,9.0,9.0,24.1,101.38,,,Rain,katkam-20161021110000.jpg
2016-10-21 12:00,2016,10,21,12:00,12.2,8.3,77.0,13.0,4.0,24.1,101.36,,,Rain,katkam-20161021120000.jpg
2016-10-21 13:00,2016,10,21,13:00,10.9,9.7,92.0,31.0,9.0,19.3,101.33,,,Rain,katkam-20161021130000.jpg
2016-10-21 14:00,2016,10,21,14:00,11.1,9.9,92.0,11.0,10.0,19.3,101.3,,,Rain,katkam-20161021140000.jpg
2016-10-21 16:00,2016,10,21,16:00,11.4,8.5,82.0,8.0,10.0,32.2,101.21,,,Cloudy,katkam-20161021160000.jpg
2016-10-21 18:00,2016,10,21,18:00,10.4,9.0,91.0,11.0,16.0,16.1,101.24,,,Rain,katkam-20161021180000.jpg
2016-10-21 19:00,2016,10,21,19:00,9.8,8.7,93.0,9.0,18.0,24.1,101.24,,,Rain,katkam-20161021190000.jpg
2016-10-22 07:00,2016,10,22,07:00,9.1,8.7,97.0,10.0,15.0,12.9,101.49,,,Cloudy,katkam-20161022070000.jpg
2016-10-22 10:00,2016,10,22,10:00,12.1,9.5,84.0,8.0,18.0,24.1,101.49,,,Mostly Cloudy,katkam-20161022100000.jpg
2016-10-22 13:00,2016,10,22,13:00,12.9,7.4,69.0,7.0,15.0,48.3,101.29,,,Cloudy,katkam-20161022130000.jpg
2016-10-22 16:00,2016,10,22,16:00,13.3,7.4,67.0,7.0,14.0,48.3,100.94,,,Mostly Cloudy,katkam-20161022160000.jpg
2016-10-22 19:00,2016,10,22,19:00,10.0,6.7,80.0,9.0,8.0,48.3,100.82,,,Cloudy,katkam-20161022190000.jpg
2016-10-23 06:00,2016,10,23,06:00,9.6,8.7,94.0,9.0,13.0,24.1,101.12,,,Rain,katkam-20161023060000.jpg
2016-10-23 07:00,2016,10,23,07:00,9.7,8.8,94.0,8.0,10.0,24.1,101.15,,,Rain,katkam-20161023070000.jpg
2016-10-23 10:00,2016,10,23,10:00,11.9,9.5,85.0,8.0,13.0,40.2,101.26,,,Cloudy,katkam-20161023100000.jpg
2016-10-23 13:00,2016,10,23,13:00,15.1,8.2,63.0,9.0,16.0,48.3,101.19,,,Mostly Cloudy,katkam-20161023130000.jpg
2016-10-23 16:00,2016,10,23,16:00,14.2,8.4,68.0,6.0,11.0,48.3,101.0,,,Cloudy,katkam-20161023160000.jpg
2016-10-23 19:00,2016,10,23,19:00,13.0,8.3,73.0,6.0,9.0,48.3,100.84,,,Cloudy,katkam-20161023190000.jpg
2016-10-24 07:00,2016,10,24,07:00,10.3,8.7,90.0,27.0,10.0,48.3,100.22,,,Cloudy,katkam-20161024070000.jpg
2016-10-24 10:00,2016,10,24,10:00,11.2,9.8,91.0,34.0,7.0,48.3,100.08,,,Cloudy,katkam-20161024100000.jpg
2016-10-24 13:00,2016,10,24,13:00,10.7,9.9,95.0,26.0,18.0,32.2,100.15,,,Cloudy,katkam-20161024130000.jpg
2016-10-24 14:00,2016,10,24,14:00,10.7,9.9,95.0,34.0,17.0,40.2,100.25,,,Rain,katkam-20161024140000.jpg
2016-10-24 15:00,2016,10,24,15:00,11.7,9.5,86.0,2.0,13.0,40.2,100.3,,,Rain,katkam-20161024150000.jpg
2016-10-24 16:00,2016,10,24,16:00,11.2,9.8,91.0,23.0,4.0,32.2,100.38,,,Rain,katkam-20161024160000.jpg
2016-10-24 17:00,2016,10,24,17:00,11.7,10.3,91.0,7.0,15.0,24.1,100.36,,,Moderate Rain,katkam-20161024170000.jpg
2016-10-25 07:00,2016,10,25,07:00,13.0,6.9,66.0,12.0,31.0,32.2,100.94,,,Cloudy,katkam-20161025070000.jpg
2016-10-25 10:00,2016,10,25,10:00,13.3,7.6,68.0,11.0,25.0,48.3,101.16,,,Cloudy,katkam-20161025100000.jpg
2016-10-25 11:00,2016,10,25,11:00,12.8,8.7,76.0,14.0,21.0,19.3,101.28,,,Rain,katkam-20161025110000.jpg
2016-10-25 12:00,2016,10,25,12:00,12.2,9.4,83.0,9.0,13.0,19.3,101.34,,,Rain,katkam-20161025120000.jpg
2016-10-25 13:00,2016,10,25,13:00,13.0,9.9,81.0,5.0,13.0,24.1,101.38,,,Rain,katkam-20161025130000.jpg
2016-10-25 16:00,2016,10,25,16:00,14.3,9.2,71.0,11.0,11.0,32.2,101.47,,,Mostly Cloudy,katkam-20161025160000.jpg
2016-10-26 07:00,2016,10,26,07:00,9.4,7.5,88.0,18.0,4.0,48.3,101.05,,,Rain,katkam-20161026070000.jpg
2016-10-26 08:00,2016,10,26,08:00,9.0,7.8,92.0,10.0,7.0,24.1,101.08,,,Rain,katkam-20161026080000.jpg
2016-10-26 09:00,2016,10,26,09:00,9.7,7.8,88.0,3.0,10.0,16.1,101.09,,,Rain,katkam-20161026090000.jpg
2016-10-26 10:00,2016,10,26,10:00,9.7,8.0,89.0,8.0,14.0,24.1,100.98,,,Rain,katkam-20161026100000.jpg
2016-10-26 11:00,2016,10,26,11:00,9.8,8.6,92.0,9.0,12.0,24.1,100.89,,,Rain,katkam-20161026110000.jpg
2016-10-26 12:00,2016,10,26,12:00,10.0,8.8,92.0,8.0,16.0,16.1,100.8,,,Rain,katkam-20161026120000.jpg
2016-10-26 13:00,2016,10,26,13:00,10.6,9.5,93.0,10.0,11.0,24.1,100.71,,,Rain,katkam-20161026130000.jpg
2016-10-26 14:00,2016,10,26,14:00,10.2,9.4,95.0,32.0,10.0,12.9,100.75,,,Rain,katkam-20161026140000.jpg
2016-10-26 16:00,2016,10,26,16:00,11.5,10.4,93.0,9.0,21.0,24.1,100.68,,,Cloudy,katkam-20161026160000.jpg
2016-10-27 06:00,2016,10,27,06:00,12.0,10.4,90.0,14.0,20.0,24.1,100.83,,,Rain,katkam-20161027060000.jpg
2016-10-27 07:00,2016,10,27,07:00,11.8,10.1,89.0,13.0,20.0,24.1,100.82,,,Cloudy,katkam-20161027070000.jpg
2016-10-27 08:00,2016,10,27,08:00,11.9,9.7,86.0,14.0,21.0,24.1,100.83,,,Rain,katkam-20161027080000.jpg
2016-10-27 09:00,2016,10,27,09:00,11.7,10.0,89.0,12.0,16.0,24.1,100.85,,,Rain,katkam-20161027090000.jpg
2016-10-27 10:00,2016,10,27,10:00,11.8,10.4,91.0,9.0,10.0,24.1,100.88,,,Cloudy,katkam-20161027100000.jpg
2016-10-27 12:00,2016,10,27,12:00,12.6,10.9,89.0,10.0,12.0,24.1,100.89,,,Rain,katkam-20161027120000.jpg
2016-10-27 13:00,2016,10,27,13:00,12.6,10.9,89.0,12.0,12.0,24.1,100.9,,,Rain,katkam-20161027130000.jpg
2016-10-27 14:00,2016,10,27,14:00,12.2,10.5,89.0,13.0,16.0,24.1,100.91,,,Rain,katkam-20161027140000.jpg
2016-10-27 15:00,2016,10,27,15:00,11.6,10.7,94.0,12.0,9.0,24.1,100.92,,,Rain,katkam-20161027150000.jpg
2016-10-27 16:00,2016,10,27,16:00,11.5,10.6,94.0,7.0,9.0,19.3,100.93,,,Rain,katkam-20161027160000.jpg
2016-10-27 17:00,2016,10,27,17:00,11.5,10.7,95.0,8.0,4.0,24.1,100.91,,,Rain,katkam-20161027170000.jpg
2016-10-27 18:00,2016,10,27,18:00,11.6,10.8,95.0,8.0,9.0,19.3,100.94,,,Rain,katkam-20161027180000.jpg
2016-10-28 07:00,2016,10,28,07:00,11.2,9.0,86.0,7.0,14.0,32.2,101.32,,,Mostly Cloudy,katkam-20161028070000.jpg
2016-10-28 10:00,2016,10,28,10:00,12.9,10.3,84.0,11.0,15.0,32.2,101.4,,,Mostly Cloudy,katkam-20161028100000.jpg
2016-10-28 13:00,2016,10,28,13:00,15.9,8.9,63.0,6.0,12.0,32.2,101.25,,,Mostly Cloudy,katkam-20161028130000.jpg
2016-10-28 16:00,2016,10,28,16:00,15.9,9.2,64.0,4.0,14.0,32.2,101.27,,,Mostly Cloudy,katkam-20161028160000.jpg
2016-10-29 07:00,2016,10,29,07:00,8.7,8.1,96.0,32.0,3.0,32.2,101.05,,,Cloudy,katkam-20161029070000.jpg
2016-10-29 09:00,2016,10,29,09:00,9.7,8.3,91.0,7.0,13.0,16.1,101.15,,,Rain,katkam-20161029090000.jpg
2016-10-29 10:00,2016,10,29,10:00,9.8,8.6,92.0,10.0,9.0,12.9,101.22,,,Rain,katkam-20161029100000.jpg
2016-10-29 11:00,2016,10,29,11:00,9.7,8.3,91.0,8.0,19.0,8.1,101.25,,,"Rain,Fog",katkam-20161029110000.jpg
2016-10-29 12:00,2016,10,29,12:00,9.8,8.7,93.0,8.0,16.0,12.9,101.26,,,Rain,katkam-20161029120000.jpg
2016-10-29 13:00,2016,10,29,13:00,9.7,8.6,93.0,8.0,21.0,16.1,101.27,,,Rain,katkam-20161029130000.jpg
2016-10-29 16:00,2016,10,29,16:00,11.0,9.3,89.0,9.0,18.0,32.2,101.34,,,Mostly Cloudy,katkam-20161029160000.jpg
2016-10-30 07:00,2016,10,30,07:00,6.1,6.0,99.0,13.0,4.0,32.2,100.92,,,Mainly Clear,katkam-20161030070000.jpg
2016-10-30 10:00,2016,10,30,10:00,11.2,7.7,79.0,32.0,10.0,32.2,100.71,,,Mostly Cloudy,katkam-20161030100000.jpg
2016-10-30 13:00,2016,10,30,13:00,10.9,9.0,88.0,29.0,16.0,32.2,100.39,,,Mostly Cloudy,katkam-20161030130000.jpg
2016-10-30 16:00,2016,10,30,16:00,9.9,8.5,91.0,29.0,23.0,32.2,100.1,,,Mostly Cloudy,katkam-20161030160000.jpg
2016-10-30 17:00,2016,10,30,17:00,9.8,8.7,93.0,29.0,25.0,32.2,100.04,,,Rain,katkam-20161030170000.jpg
2016-10-30 18:00,2016,10,30,18:00,9.9,8.8,93.0,29.0,22.0,32.2,100.02,,,Rain,katkam-20161030180000.jpg
2016-10-31 06:00,2016,10,31,06:00,9.7,8.9,95.0,36.0,5.0,8.1,100.25,,,"Rain,Fog",katkam-20161031060000.jpg
2016-10-31 07:00,2016,10,31,07:00,9.4,9.0,97.0,33.0,7.0,8.1,100.26,,,"Rain,Fog",katkam-20161031070000.jpg
2016-10-31 08:00,2016,10,31,08:00,9.5,9.2,98.0,31.0,5.0,8.1,100.32,,,"Rain,Fog",katkam-20161031080000.jpg
2016-10-31 09:00,2016,10,31,09:00,9.8,9.2,96.0,36.0,1.0,8.1,100.37,,,"Rain,Fog",katkam-20161031090000.jpg
2016-10-31 10:00,2016,10,31,10:00,10.1,9.5,96.0,11.0,7.0,8.1,100.41,,,"Rain,Fog",katkam-20161031100000.jpg
2016-10-31 11:00,2016,10,31,11:00,9.2,8.6,96.0,29.0,18.0,8.1,100.52,,,"Rain,Fog",katkam-20161031110000.jpg
2016-10-31 12:00,2016,10,31,12:00,9.6,9.2,97.0,29.0,14.0,12.9,100.58,,,Rain,katkam-20161031120000.jpg
2016-10-31 13:00,2016,10,31,13:00,10.0,9.4,96.0,28.0,18.0,12.9,100.63,,,Cloudy,katkam-20161031130000.jpg
2016-11-01 07:00,2016,11,1,07:00,9.3,8.4,94.0,9.0,11.0,24.1,101.07,,,Cloudy,katkam-20161101070000.jpg
2016-11-01 10:00,2016,11,1,10:00,10.8,8.6,86.0,12.0,15.0,24.1,101.17,,,Mostly Cloudy,katkam-20161101100000.jpg
2016-11-01 13:00,2016,11,1,13:00,11.3,8.5,83.0,13.0,13.0,24.1,101.26,,,Rain,katkam-20161101130000.jpg
2016-11-01 14:00,2016,11,1,14:00,10.7,8.8,88.0,9.0,13.0,19.3,101.24,,,Rain Showers,katkam-20161101140000.jpg
2016-11-01 15:00,2016,11,1,15:00,10.5,9.3,92.0,12.0,10.0,19.3,101.27,,,Rain,katkam-20161101150000.jpg
2016-11-01 16:00,2016,11,1,16:00,10.1,9.2,94.0,10.0,16.0,11.3,101.27,,,Rain,katkam-20161101160000.jpg
2016-11-01 17:00,2016,11,1,17:00,9.6,8.5,93.0,7.0,16.0,19.3,101.33,,,Moderate Rain,katkam-20161101170000.jpg
2016-11-01 18:00,2016,11,1,18:00,9.8,9.0,95.0,7.0,18.0,16.1,101.33,,,Moderate Rain,katkam-20161101180000.jpg
2016-11-02 06:00,2016,11,2,06:00,10.4,8.7,89.0,9.0,25.0,24.1,101.32,,,Rain,katkam-20161102060000.jpg
2016-11-02 07:00,2016,11,2,07:00,10.4,8.7,89.0,8.0,27.0,19.3,101.33,,,Rain,katkam-20161102070000.jpg
2016-11-02 08:00,2016,11,2,08:00,10.6,8.5,87.0,8.0,30.0,24.1,101.34,,,Rain,katkam-20161102080000.jpg
2016-11-02 09:00,2016,11,2,09:00,10.6,8.7,88.0,8.0,30.0,24.1,101.35,,,Rain,katkam-20161102090000.jpg
2016-11-02 10:00,2016,11,2,10:00,10.4,9.0,91.0,9.0,29.0,19.3,101.4,,,Rain,katkam-20161102100000.jpg
2016-11-02 11:00,2016,11,2,11:00,10.8,9.2,90.0,8.0,29.0,19.3,101.39,,,Rain,katkam-20161102110000.jpg
2016-11-02 12:00,2016,11,2,12:00,10.8,9.6,92.0,8.0,26.0,16.1,101.39,,,Rain,katkam-20161102120000.jpg
2016-11-02 13:00,2016,11,2,13:00,11.1,9.9,92.0,8.0,24.0,19.3,101.36,,,Rain,katkam-20161102130000.jpg
2016-11-02 14:00,2016,11,2,14:00,11.1,9.7,91.0,8.0,29.0,19.3,101.31,,,Rain,katkam-20161102140000.jpg
2016-11-02 15:00,2016,11,2,15:00,11.7,10.0,89.0,7.0,28.0,24.1,101.24,,,Rain,katkam-20161102150000.jpg
2016-11-02 16:00,2016,11,2,16:00,12.4,9.8,84.0,8.0,27.0,24.1,101.2,,,Rain,katkam-20161102160000.jpg
2016-11-02 17:00,2016,11,2,17:00,11.9,10.0,88.0,9.0,26.0,19.3,101.22,,,Rain,katkam-20161102170000.jpg
2016-11-02 18:00,2016,11,2,18:00,11.8,10.1,89.0,8.0,22.0,19.3,101.33,,,Rain,katkam-20161102180000.jpg
2016-11-03 07:00,2016,11,3,07:00,11.3,9.6,89.0,8.0,18.0,32.2,102.23,,,Mostly Cloudy,katkam-20161103070000.jpg
2016-11-03 10:00,2016,11,3,10:00,12.6,9.6,82.0,12.0,25.0,32.2,102.37,,,Cloudy,katkam-20161103100000.jpg
2016-11-03 13:00,2016,11,3,13:00,14.5,10.2,75.0,11.0,25.0,32.2,102.34,,,Cloudy,katkam-20161103130000.jpg
2016-11-03 16:00,2016,11,3,16:00,15.1,9.5,69.0,6.0,13.0,48.3,102.17,,,Mainly Clear,katkam-20161103160000.jpg
2016-11-04 07:00,2016,11,4,07:00,4.8,3.8,93.0,36.0,2.0,48.3,101.59,,,Mostly Cloudy,katkam-20161104070000.jpg
2016-11-04 10:00,2016,11,4,10:00,9.8,6.5,80.0,11.0,10.0,48.3,101.56,,,Cloudy,katkam-20161104100000.jpg
2016-11-04 13:00,2016,11,4,13:00,12.1,7.5,73.0,9.0,12.0,48.3,101.4,,,Cloudy,katkam-20161104130000.jpg
2016-11-04 16:00,2016,11,4,16:00,15.4,6.8,56.0,8.0,22.0,48.3,101.21,,,Cloudy,katkam-20161104160000.jpg
2016-11-04 18:00,2016,11,4,18:00,14.4,8.4,67.0,8.0,13.0,32.2,101.24,,,Rain Showers,katkam-20161104180000.jpg
2016-11-05 06:00,2016,11,5,06:00,12.2,11.7,97.0,8.0,23.0,19.3,100.95,,,Rain,katkam-20161105060000.jpg
2016-11-05 07:00,2016,11,5,07:00,12.2,11.7,97.0,8.0,18.0,16.1,100.96,,,Rain,katkam-20161105070000.jpg
2016-11-05 08:00,2016,11,5,08:00,12.3,11.7,96.0,8.0,17.0,16.1,100.94,,,Rain,katkam-20161105080000.jpg
2016-11-05 10:00,2016,11,5,10:00,12.4,11.6,95.0,13.0,20.0,12.9,100.93,,,Cloudy,katkam-20161105100000.jpg
2016-11-05 12:00,2016,11,5,12:00,13.1,12.2,94.0,13.0,24.0,24.1,100.83,,,Rain,katkam-20161105120000.jpg
2016-11-05 13:00,2016,11,5,13:00,12.8,11.9,94.0,17.0,16.0,19.3,100.87,,,Moderate Rain,katkam-20161105130000.jpg
2016-11-05 14:00,2016,11,5,14:00,12.4,11.6,95.0,13.0,13.0,24.1,100.81,,,Rain,katkam-20161105140000.jpg
2016-11-05 16:00,2016,11,5,16:00,12.2,11.1,93.0,9.0,18.0,24.1,100.85,,,Cloudy,katkam-20161105160000.jpg
2016-11-05 19:00,2016,11,5,19:00,11.5,10.3,92.0,8.0,17.0,24.1,100.88,,,Cloudy,katkam-20161105190000.jpg
2016-11-06 06:00,2016,11,6,06:00,9.2,8.3,94.0,8.0,19.0,16.1,101.27,,,Rain Showers,katkam-20161106060000.jpg
2016-11-06 07:00,2016,11,6,07:00,9.4,8.7,95.0,10.0,18.0,12.9,101.36,,,Cloudy,katkam-20161106070000.jpg
2016-11-06 10:00,2016,11,6,10:00,10.9,9.3,90.0,9.0,15.0,19.3,101.5,,,Cloudy,katkam-20161106100000.jpg
2016-11-06 13:00,2016,11,6,13:00,13.1,9.4,78.0,11.0,29.0,32.2,101.51,,,Mostly Cloudy,katkam-20161106130000.jpg
2016-11-06 16:00,2016,11,6,16:00,12.3,9.7,84.0,8.0,14.0,32.2,101.58,,,Cloudy,katkam-20161106160000.jpg
2016-11-07 06:00,2016,11,7,06:00,11.6,8.7,82.0,8.0,24.0,19.3,101.68,,,Rain,katkam-20161107060000.jpg
2016-11-07 07:00,2016,11,7,07:00,10.9,9.0,88.0,9.0,21.0,19.3,101.72,,,Rain,katkam-20161107070000.jpg
